split,image,psnr,ssim,lpips,runtime_s,latent_seed
lolv2_real_test,low00773.png,23.886319989229193,0.8060142947379085,,0.46570372581481934,5389535780082470770
lolv2_real_test,low00774.png,23.636049144130816,0.7941247916523378,,0.4594137668609619,3917028595094993381
lolv2_real_test,low00775.png,24.33912446908014,0.8273414843276222,,0.46098780632019043,3221194813891990106
lolv2_real_test,low00776.png,23.954877495865855,0.8256906910810464,,0.45716428756713867,778921568139138300
lolv2_real_test,low00777.png,23.133506907698035,0.743017215404536,,0.46431565284729004,8580316895598701472
lolv2_real_test,low00778.png,23.147412303692676,0.7587328695187371,,0.4636423587799072,1925921641300838632
lolv2_real_test,low00779.png,26.35159482481997,0.8170710764764563,,0.46010327339172363,2702496046431946407
lolv2_real_test,low00780.png,26.28208902316496,0.8168294603872903,,0.465301513671875,1845095283777179555
lolv2_real_test,low00781.png,22.417809203107822,0.8398221357199439,,0.46693944931030273,2760535353555924711
lolv2_real_test,low00782.png,22.82749819314557,0.8627890154131088,,0.46668148040771484,2736281268267052418
lolv2_real_test,low00783.png,22.625255567186674,0.8599207337143606,,0.4750661849975586,5451792319470899298
lolv2_real_test,low00784.png,19.871313741439263,0.7720554890754411,,0.4653894901275635,2111423920854585122
lolv2_real_test,low00785.png,19.907899798921026,0.7643627498783544,,0.4677391052246094,8756821755366994814
lolv2_real_test,low00786.png,19.93392271161966,0.7775016467548426,,0.4678044319152832,4680324832501977876
lolv2_real_test,low00787.png,21.70320033617965,0.6840122806966619,,0.46672725677490234,1158257699027632712
lolv2_real_test,low00788.png,21.7893021248428,0.6915710202991407,,0.46592068672180176,5059222598147644530
lolv2_real_test,low00789.png,21.853599894091303,0.6887741334024752,,0.4726543426513672,7647886650931114142
